transaction_id,transaction_date_time,transaction_qty,product_id,unit_price,product_cate_id,product_type_id,product_detail
2200,1/5/2023 7:17:50,1,55,4,9,4,Morning Sunrise Chai Lg
2201,1/5/2023 7:18:44,1,48,2.5,9,5,English Breakfast Rg
2202,1/5/2023 7:26:29,1,45,3,9,7,Peppermint Lg
2203,1/5/2023 7:30:10,1,36,3.75,3,10,Jamaican Coffee River Lg
2204,1/5/2023 7:34:02,1,60,3.75,5,11,Sustainably Grown Organic Rg
2206,1/5/2023 7:45:17,1,41,4.25,3,3,Cappuccino Lg
2208,1/5/2023 7:56:31,1,53,3,9,4,Traditional Blend Chai Lg
2209,1/5/2023 8:01:10,1,49,3,9,5,English Breakfast Lg
2214,1/5/2023 8:20:57,1,38,3.75,3,3,Latte
2215,1/5/2023 8:20:57,1,71,3.75,1,8,Chocolate Croissant
2217,1/5/2023 8:23:13,1,26,3,3,9,Brazilian Rg
2218,1/5/2023 8:23:13,1,76,3.5,1,6,Chocolate Chip Biscotti
2223,1/5/2023 8:27:37,1,41,4.25,3,3,Cappuccino Lg
2224,1/5/2023 8:27:37,1,73,3.75,1,8,Almond Croissant
2228,1/5/2023 8:36:05,1,50,2.5,9,5,Earl Grey Rg
2230,1/5/2023 8:38:48,1,23,2.5,3,1,Our Old Time Diner Blend Rg
2231,1/5/2023 8:42:24,1,27,3.5,3,9,Brazilian Lg
2232,1/5/2023 8:44:32,1,38,3.75,3,3,Latte
2241,1/5/2023 8:52:48,1,60,3.75,5,11,Sustainably Grown Organic Rg
2242,1/5/2023 8:52:48,1,77,3,1,2,Oatmeal Scone
2243,1/5/2023 8:57:11,1,28,2,3,13,Columbian Medium Roast Sm
2247,1/5/2023 9:01:38,1,69,3.25,1,6,Hazelnut Biscotti
2250,1/5/2023 9:04:55,1,72,3.25,1,2,Ginger Scone
2256,1/5/2023 9:23:37,1,87,3,3,3,Ouro Brasileiro shot
2257,1/5/2023 9:26:10,1,40,3.75,3,3,Cappuccino
2258,1/5/2023 9:26:10,1,79,3.75,1,2,Jumbo Savory Scone
2264,1/5/2023 9:38:01,1,72,3.25,1,2,Ginger Scone
2266,1/5/2023 9:41:53,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
2269,1/5/2023 9:54:34,1,29,2.5,3,13,Columbian Medium Roast Rg
2275,1/5/2023 10:16:59,1,51,3,9,5,Earl Grey Lg
2276,1/5/2023 10:16:59,1,74,3.5,1,6,Ginger Biscotti
2278,1/5/2023 10:20:56,1,53,3,9,4,Traditional Blend Chai Lg
2279,1/5/2023 10:20:56,1,75,3.5,1,8,Croissant
2280,1/5/2023 10:21:40,1,52,2.5,9,4,Traditional Blend Chai Rg
2286,1/5/2023 10:33:51,1,39,4.25,3,3,Latte Rg
2289,1/5/2023 10:36:55,1,49,3,9,5,English Breakfast Lg
2290,1/5/2023 10:36:55,1,77,3,1,2,Oatmeal Scone
2291,1/5/2023 10:37:45,1,44,2.5,9,7,Peppermint Rg
2293,1/5/2023 10:40:16,1,39,4.25,3,3,Latte Rg
2298,1/5/2023 10:51:10,1,45,3,9,7,Peppermint Lg
2299,1/5/2023 10:51:10,1,71,3.75,1,8,Chocolate Croissant
2304,1/5/2023 11:02:09,1,45,3,9,7,Peppermint Lg
2311,1/5/2023 11:07:53,1,29,2.5,3,13,Columbian Medium Roast Rg
2312,1/5/2023 11:07:53,1,72,3.25,1,2,Ginger Scone
2315,1/5/2023 11:13:31,1,29,2.5,3,13,Columbian Medium Roast Rg
2323,1/5/2023 11:22:59,1,49,3,9,5,English Breakfast Lg
2325,1/5/2023 11:23:29,1,46,2.5,9,12,Serenity Green Tea Rg
2326,1/5/2023 11:23:29,1,73,3.75,1,8,Almond Croissant
2338,1/5/2023 11:39:46,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
2341,1/5/2023 11:46:21,1,48,2.5,9,5,English Breakfast Rg
2346,1/5/2023 11:51:32,1,87,3,3,3,Ouro Brasileiro shot
2347,1/5/2023 11:51:47,1,45,3,9,7,Peppermint Lg
2348,1/5/2023 11:51:47,1,70,3.25,1,2,Cranberry Scone
2349,1/5/2023 11:53:49,1,36,3.75,3,10,Jamaican Coffee River Lg
2350,1/5/2023 11:53:49,1,70,3.25,1,2,Cranberry Scone
2375,1/5/2023 12:21:21,1,29,2.5,3,13,Columbian Medium Roast Rg
2376,1/5/2023 12:22:51,1,32,3,3,13,Ethiopia Rg
2381,1/5/2023 12:26:29,1,40,3.75,3,3,Cappuccino
2384,1/5/2023 12:29:14,1,59,4.5,5,11,Dark chocolate Lg
2385,1/5/2023 12:29:14,1,79,3.75,1,2,Jumbo Savory Scone
2387,1/5/2023 12:32:05,1,50,2.5,9,5,Earl Grey Rg
2388,1/5/2023 12:32:17,1,59,4.5,5,11,Dark chocolate Lg
2392,1/5/2023 12:37:52,1,78,4.5,1,2,Scottish Cream Scone 
2394,1/5/2023 12:40:16,1,35,3.1,3,10,Jamaican Coffee River Rg
2413,1/5/2023 12:56:37,1,87,3,3,3,Ouro Brasileiro shot
2424,1/5/2023 13:11:00,1,61,4.75,5,11,Sustainably Grown Organic Lg
2426,1/5/2023 13:11:48,1,37,3,3,3,Espresso shot
2427,1/5/2023 13:11:48,1,79,3.75,1,2,Jumbo Savory Scone
2430,1/5/2023 13:14:12,1,24,3,3,1,Our Old Time Diner Blend Lg
2432,1/5/2023 13:16:45,1,23,2.5,3,1,Our Old Time Diner Blend Rg
2434,1/5/2023 13:17:25,1,25,2.2,3,9,Brazilian Sm
2447,1/5/2023 13:33:07,1,23,2.5,3,1,Our Old Time Diner Blend Rg
2463,1/5/2023 13:53:35,1,71,3.75,1,8,Chocolate Croissant
2464,1/5/2023 13:56:12,1,41,4.25,3,3,Cappuccino Lg
2478,1/5/2023 14:13:41,1,75,3.5,1,8,Croissant
2485,1/5/2023 14:19:55,1,72,3.25,1,2,Ginger Scone
2495,1/5/2023 14:34:57,1,54,2.5,9,4,Morning Sunrise Chai Rg
2505,1/5/2023 14:44:36,1,34,2.45,3,10,Jamaican Coffee River Sm
2506,1/5/2023 14:44:41,1,23,2.5,3,1,Our Old Time Diner Blend Rg
2509,1/5/2023 14:47:00,1,22,2,3,1,Our Old Time Diner Blend Sm
2511,1/5/2023 14:48:35,1,87,3,3,3,Ouro Brasileiro shot
2519,1/5/2023 15:01:11,1,28,2,3,13,Columbian Medium Roast Sm
2522,1/5/2023 15:05:44,1,39,4.25,3,3,Latte Rg
2523,1/5/2023 15:05:44,1,78,4.5,1,2,Scottish Cream Scone 
2528,1/5/2023 15:16:38,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
2530,1/5/2023 15:18:48,1,79,3.75,1,2,Jumbo Savory Scone
2532,1/5/2023 15:20:40,1,30,3,3,13,Columbian Medium Roast Lg
2536,1/5/2023 15:21:39,1,74,3.5,1,6,Ginger Biscotti
2540,1/5/2023 15:30:31,1,49,3,9,5,English Breakfast Lg
2558,1/5/2023 15:46:45,1,75,3.5,1,8,Croissant
2566,1/5/2023 15:52:46,1,54,2.5,9,4,Morning Sunrise Chai Rg
2569,1/5/2023 15:53:52,1,24,3,3,1,Our Old Time Diner Blend Lg
2573,1/5/2023 15:57:13,1,34,2.45,3,10,Jamaican Coffee River Sm
2591,1/5/2023 16:15:05,1,32,3,3,13,Ethiopia Rg
2598,1/5/2023 16:31:46,1,23,2.5,3,1,Our Old Time Diner Blend Rg
2609,1/5/2023 16:40:03,1,46,2.5,9,12,Serenity Green Tea Rg
2617,1/5/2023 16:48:38,1,27,3.5,3,9,Brazilian Lg
2622,1/5/2023 16:53:57,1,46,2.5,9,12,Serenity Green Tea Rg
2630,1/5/2023 17:03:46,1,48,2.5,9,5,English Breakfast Rg
2641,1/5/2023 17:19:42,1,47,3,9,12,Serenity Green Tea Lg
2664,1/5/2023 17:52:03,1,59,4.5,5,11,Dark chocolate Lg
2679,1/5/2023 18:15:19,1,37,3,3,3,Espresso shot
2743,1/6/2023 7:02:23,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
2744,1/6/2023 7:02:23,1,79,3.75,1,2,Jumbo Savory Scone
2747,1/6/2023 7:05:49,1,71,3.75,1,8,Chocolate Croissant
2748,1/6/2023 7:08:48,1,54,2.5,9,4,Morning Sunrise Chai Rg
2749,1/6/2023 7:16:48,1,42,2.5,9,7,Lemon Grass Rg
2751,1/6/2023 7:19:47,1,49,3,9,5,English Breakfast Lg
2752,1/6/2023 7:28:37,1,59,4.5,5,11,Dark chocolate Lg
2753,1/6/2023 7:34:45,1,45,3,9,7,Peppermint Lg
2755,1/6/2023 7:34:50,1,69,3.25,1,6,Hazelnut Biscotti
2757,1/6/2023 7:38:51,1,70,3.25,1,2,Cranberry Scone
2758,1/6/2023 7:47:35,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
2760,1/6/2023 7:51:07,1,36,3.75,3,10,Jamaican Coffee River Lg
2761,1/6/2023 7:56:38,1,47,3,9,12,Serenity Green Tea Lg
2762,1/6/2023 7:56:38,1,71,3.75,1,8,Chocolate Croissant
2764,1/6/2023 7:59:54,1,78,4.5,1,2,Scottish Cream Scone 
2773,1/6/2023 8:07:51,1,87,3,3,3,Ouro Brasileiro shot
2776,1/6/2023 8:11:08,1,23,2.5,3,1,Our Old Time Diner Blend Rg
2780,1/6/2023 8:13:41,1,72,3.25,1,2,Ginger Scone
2784,1/6/2023 8:23:58,1,26,3,3,9,Brazilian Rg
2785,1/6/2023 8:23:58,1,74,3.5,1,6,Ginger Biscotti
2786,1/6/2023 8:24:48,1,42,2.5,9,7,Lemon Grass Rg
2788,1/6/2023 8:26:55,1,48,2.5,9,5,English Breakfast Rg
2789,1/6/2023 8:26:55,1,76,3.5,1,6,Chocolate Chip Biscotti
2799,1/6/2023 8:44:01,1,31,2.2,3,13,Ethiopia Sm
2807,1/6/2023 9:01:27,1,45,3,9,7,Peppermint Lg
2808,1/6/2023 9:04:17,1,61,4.75,5,11,Sustainably Grown Organic Lg
2811,1/6/2023 9:05:32,1,36,3.75,3,10,Jamaican Coffee River Lg
2815,1/6/2023 9:18:01,1,39,4.25,3,3,Latte Rg
2817,1/6/2023 9:19:08,1,69,3.25,1,6,Hazelnut Biscotti
2830,1/6/2023 9:50:24,1,22,2,3,1,Our Old Time Diner Blend Sm
2832,1/6/2023 9:53:27,1,37,3,3,3,Espresso shot
2834,1/6/2023 9:57:24,1,44,2.5,9,7,Peppermint Rg
2836,1/6/2023 10:03:22,1,26,3,3,9,Brazilian Rg
2837,1/6/2023 10:12:39,1,27,3.5,3,9,Brazilian Lg
2841,1/6/2023 10:15:56,1,60,3.75,5,11,Sustainably Grown Organic Rg
2842,1/6/2023 10:27:09,1,34,2.45,3,10,Jamaican Coffee River Sm
2844,1/6/2023 10:29:02,1,41,4.25,3,3,Cappuccino Lg
2847,1/6/2023 10:41:31,1,44,2.5,9,7,Peppermint Rg
2848,1/6/2023 10:42:00,1,30,3,3,13,Columbian Medium Roast Lg
2853,1/6/2023 10:53:42,1,50,2.5,9,5,Earl Grey Rg
2854,1/6/2023 10:53:42,1,72,3.25,1,2,Ginger Scone
2857,1/6/2023 11:01:05,1,41,4.25,3,3,Cappuccino Lg
2861,1/6/2023 11:07:57,1,79,3.75,1,2,Jumbo Savory Scone
2862,1/6/2023 11:08:07,1,31,2.2,3,13,Ethiopia Sm
2863,1/6/2023 11:09:29,1,45,3,9,7,Peppermint Lg
2873,1/6/2023 11:22:26,1,48,2.5,9,5,English Breakfast Rg
2874,1/6/2023 11:22:26,1,74,3.5,1,6,Ginger Biscotti
2875,1/6/2023 11:24:05,1,60,3.75,5,11,Sustainably Grown Organic Rg
2893,1/6/2023 11:54:33,1,51,3,9,5,Earl Grey Lg
2897,1/6/2023 11:59:23,1,39,4.25,3,3,Latte Rg
2910,1/6/2023 12:15:49,1,49,3,9,5,English Breakfast Lg
2940,1/6/2023 12:54:56,1,29,2.5,3,13,Columbian Medium Roast Rg
2941,1/6/2023 12:54:56,1,77,3,1,2,Oatmeal Scone
2953,1/6/2023 13:02:32,1,23,2.5,3,1,Our Old Time Diner Blend Rg
2955,1/6/2023 13:06:38,1,54,2.5,9,4,Morning Sunrise Chai Rg
2956,1/6/2023 13:07:59,1,25,2.2,3,9,Brazilian Sm
2960,1/6/2023 13:17:11,1,28,2,3,13,Columbian Medium Roast Sm
2963,1/6/2023 13:22:52,1,28,2,3,13,Columbian Medium Roast Sm
2964,1/6/2023 13:23:59,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
2968,1/6/2023 13:26:31,1,60,3.75,5,11,Sustainably Grown Organic Rg
2976,1/6/2023 13:33:34,1,59,4.5,5,11,Dark chocolate Lg
2978,1/6/2023 13:38:41,1,22,2,3,1,Our Old Time Diner Blend Sm
2980,1/6/2023 13:41:34,1,48,2.5,9,5,English Breakfast Rg
2983,1/6/2023 13:52:13,1,33,3.5,3,13,Ethiopia Lg
2986,1/6/2023 13:58:41,1,55,4,9,4,Morning Sunrise Chai Lg
2995,1/6/2023 14:07:44,1,41,4.25,3,3,Cappuccino Lg
2999,1/6/2023 14:10:39,1,28,2,3,13,Columbian Medium Roast Sm
3001,1/6/2023 14:14:59,1,51,3,9,5,Earl Grey Lg
3004,1/6/2023 14:18:01,1,41,4.25,3,3,Cappuccino Lg
3008,1/6/2023 14:25:53,1,47,3,9,12,Serenity Green Tea Lg
3015,1/6/2023 14:35:04,1,23,2.5,3,1,Our Old Time Diner Blend Rg
3016,1/6/2023 14:37:01,1,23,2.5,3,1,Our Old Time Diner Blend Rg
3017,1/6/2023 14:37:01,1,70,3.25,1,2,Cranberry Scone
3025,1/6/2023 14:45:10,1,59,4.5,5,11,Dark chocolate Lg
3026,1/6/2023 14:46:55,1,54,2.5,9,4,Morning Sunrise Chai Rg
3035,1/6/2023 15:01:07,1,25,2.2,3,9,Brazilian Sm
3036,1/6/2023 15:02:13,1,44,2.5,9,7,Peppermint Rg
3037,1/6/2023 15:02:25,1,35,3.1,3,10,Jamaican Coffee River Rg
3040,1/6/2023 15:04:15,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
3045,1/6/2023 15:14:15,1,58,3.5,5,11,Dark chocolate Rg
3046,1/6/2023 15:14:15,1,71,3.75,1,8,Chocolate Croissant
3047,1/6/2023 15:14:56,1,37,3,3,3,Espresso shot
3062,1/6/2023 15:25:57,1,75,3.5,1,8,Croissant
3075,1/6/2023 15:38:40,1,34,2.45,3,10,Jamaican Coffee River Sm
3076,1/6/2023 15:38:40,1,69,3.25,1,6,Hazelnut Biscotti
3077,1/6/2023 15:40:57,1,39,4.25,3,3,Latte Rg
3080,1/6/2023 15:42:13,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
3081,1/6/2023 15:42:29,1,31,2.2,3,13,Ethiopia Sm
3088,1/6/2023 15:47:20,1,23,2.5,3,1,Our Old Time Diner Blend Rg
3089,1/6/2023 15:47:20,1,69,3.25,1,6,Hazelnut Biscotti
3093,1/6/2023 15:50:31,1,71,3.75,1,8,Chocolate Croissant
3098,1/6/2023 15:59:48,1,31,2.2,3,13,Ethiopia Sm
3102,1/6/2023 16:06:32,1,55,4,9,4,Morning Sunrise Chai Lg
3103,1/6/2023 16:06:32,1,69,3.25,1,6,Hazelnut Biscotti
3115,1/6/2023 16:16:48,1,72,3.25,1,2,Ginger Scone
3118,1/6/2023 16:20:01,1,26,3,3,9,Brazilian Rg
3128,1/6/2023 16:31:43,1,31,2.2,3,13,Ethiopia Sm
3137,1/6/2023 16:42:21,1,52,2.5,9,4,Traditional Blend Chai Rg
3143,1/6/2023 17:00:54,1,30,3,3,13,Columbian Medium Roast Lg
3144,1/6/2023 17:00:54,1,73,3.75,1,8,Almond Croissant
3182,1/6/2023 17:54:31,1,41,4.25,3,3,Cappuccino Lg
3184,1/6/2023 17:57:35,1,45,3,9,7,Peppermint Lg
3186,1/6/2023 17:59:58,1,27,3.5,3,9,Brazilian Lg
3198,1/6/2023 18:11:01,1,55,4,9,4,Morning Sunrise Chai Lg
3204,1/6/2023 18:19:25,1,41,4.25,3,3,Cappuccino Lg
3210,1/6/2023 18:24:52,1,71,3.75,1,8,Chocolate Croissant
3283,1/7/2023 6:27:23,1,38,3.75,3,3,Latte
3285,1/7/2023 7:00:50,1,71,3.75,1,8,Chocolate Croissant
3286,1/7/2023 7:00:50,1,71,3.75,1,8,Chocolate Croissant
3289,1/7/2023 7:04:43,1,40,3.75,3,3,Cappuccino
3292,1/7/2023 7:07:56,1,46,2.5,9,12,Serenity Green Tea Rg
3293,1/7/2023 7:07:56,1,12,8.95,7,14,Peppermint
3298,1/7/2023 7:14:02,1,72,3.25,1,2,Ginger Scone
3300,1/7/2023 7:21:33,1,34,2.45,3,10,Jamaican Coffee River Sm
3301,1/7/2023 7:21:33,1,74,3.5,1,6,Ginger Biscotti
3303,1/7/2023 7:22:28,1,54,2.5,9,4,Morning Sunrise Chai Rg
3304,1/7/2023 7:22:28,1,76,3.5,1,6,Chocolate Chip Biscotti
3305,1/7/2023 7:26:45,1,52,2.5,9,4,Traditional Blend Chai Rg
3311,1/7/2023 7:37:17,1,42,2.5,9,7,Lemon Grass Rg
3314,1/7/2023 7:37:21,1,71,3.75,1,8,Chocolate Croissant
3316,1/7/2023 7:39:29,1,31,2.2,3,13,Ethiopia Sm
3317,1/7/2023 7:39:29,1,69,3.25,1,6,Hazelnut Biscotti
3320,1/7/2023 7:44:17,1,41,4.25,3,3,Cappuccino Lg
3321,1/7/2023 7:44:17,1,63,0.8,6,15,Carmel syrup
3322,1/7/2023 7:44:17,1,70,3.25,1,2,Cranberry Scone
3323,1/7/2023 7:44:17,1,6,21,4,16,Ethiopia
3325,1/7/2023 7:45:15,1,34,2.45,3,10,Jamaican Coffee River Sm
3326,1/7/2023 7:45:15,1,9,28,4,17,Organic Decaf Blend
3332,1/7/2023 7:50:42,1,9,28,4,17,Organic Decaf Blend
3335,1/7/2023 7:55:28,1,53,3,9,4,Traditional Blend Chai Lg
3337,1/7/2023 7:58:14,1,77,3,1,2,Oatmeal Scone
3339,1/7/2023 8:02:29,1,43,3,9,7,Lemon Grass Lg
3354,1/7/2023 8:18:07,1,37,3,3,3,Espresso shot
3355,1/7/2023 8:18:07,1,65,0.8,6,18,Sugar Free Vanilla syrup
3360,1/7/2023 8:20:30,1,37,3,3,3,Espresso shot
3361,1/7/2023 8:20:30,1,64,0.8,6,15,Hazelnut syrup
3362,1/7/2023 8:20:52,1,42,2.5,9,7,Lemon Grass Rg
3379,1/7/2023 8:34:42,1,22,2,3,1,Our Old Time Diner Blend Sm
3380,1/7/2023 8:34:42,1,79,3.75,1,2,Jumbo Savory Scone
3385,1/7/2023 8:35:21,1,70,3.25,1,2,Cranberry Scone
3387,1/7/2023 8:35:26,1,42,2.5,9,7,Lemon Grass Rg
3390,1/7/2023 8:35:35,1,77,3,1,2,Oatmeal Scone
3397,1/7/2023 8:38:46,1,46,2.5,9,12,Serenity Green Tea Rg
3398,1/7/2023 8:38:54,1,51,3,9,5,Earl Grey Lg
3401,1/7/2023 8:39:18,1,53,3,9,4,Traditional Blend Chai Lg
3411,1/7/2023 8:50:43,1,36,3.75,3,10,Jamaican Coffee River Lg
3418,1/7/2023 8:56:03,1,25,2.2,3,9,Brazilian Sm
3436,1/7/2023 9:05:19,1,41,4.25,3,3,Cappuccino Lg
3437,1/7/2023 9:05:19,1,64,0.8,6,15,Hazelnut syrup
3438,1/7/2023 9:05:19,1,9,28,4,17,Organic Decaf Blend
3442,1/7/2023 9:07:23,1,36,3.75,3,10,Jamaican Coffee River Lg
3443,1/7/2023 9:07:23,1,69,3.25,1,6,Hazelnut Biscotti
3450,1/7/2023 9:14:46,1,76,3.5,1,6,Chocolate Chip Biscotti
3455,1/7/2023 9:22:43,1,26,3,3,9,Brazilian Rg
3469,1/7/2023 9:31:57,1,44,2.5,9,7,Peppermint Rg
3470,1/7/2023 9:31:57,1,19,6.4,8,19,Dark chocolate
3475,1/7/2023 9:40:55,1,24,3,3,1,Our Old Time Diner Blend Lg
3476,1/7/2023 9:42:52,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
3477,1/7/2023 9:42:52,1,7,19.75,4,20,Jamacian Coffee River
3478,1/7/2023 9:42:52,1,9,12,4,17,Organic Decaf Blend
3485,1/7/2023 9:49:02,1,58,3.5,5,11,Dark chocolate Rg
3486,1/7/2023 9:53:35,1,33,3.5,3,13,Ethiopia Lg
3488,1/7/2023 9:55:20,1,43,3,9,7,Lemon Grass Lg
3495,1/7/2023 10:01:05,1,27,3.5,3,9,Brazilian Lg
3497,1/7/2023 10:01:43,1,36,3.75,3,10,Jamaican Coffee River Lg
3498,1/7/2023 10:01:43,1,77,3,1,2,Oatmeal Scone
3503,1/7/2023 10:04:24,1,25,2.2,3,9,Brazilian Sm
3504,1/7/2023 10:05:43,1,27,3.5,3,9,Brazilian Lg
3523,1/7/2023 10:14:20,1,6,21,4,16,Ethiopia
3529,1/7/2023 10:22:06,1,53,3,9,4,Traditional Blend Chai Lg
3533,1/7/2023 10:25:49,1,84,0.8,6,15,Chocolate syrup
3534,1/7/2023 10:26:52,1,33,3.5,3,13,Ethiopia Lg
3537,1/7/2023 10:29:12,1,71,3.75,1,8,Chocolate Croissant
3538,1/7/2023 10:29:12,1,71,3.75,1,8,Chocolate Croissant
3539,1/7/2023 10:29:12,1,71,3.75,1,8,Chocolate Croissant
3543,1/7/2023 10:30:17,1,60,3.75,5,11,Sustainably Grown Organic Rg
3549,1/7/2023 10:32:10,1,10,10,4,21,Guatemalan Sustainably Grown
3551,1/7/2023 10:32:22,1,76,3.5,1,6,Chocolate Chip Biscotti
3558,1/7/2023 10:36:25,1,43,3,9,7,Lemon Grass Lg
3564,1/7/2023 10:37:13,1,79,3.75,1,2,Jumbo Savory Scone
3568,1/7/2023 10:39:45,1,40,3.75,3,3,Cappuccino
3569,1/7/2023 10:41:25,1,28,2,3,13,Columbian Medium Roast Sm
3570,1/7/2023 10:42:24,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
3574,1/7/2023 10:44:03,1,64,0.8,6,15,Hazelnut syrup
3580,1/7/2023 10:47:22,1,65,0.8,6,18,Sugar Free Vanilla syrup
3593,1/7/2023 10:53:56,1,35,3.1,3,10,Jamaican Coffee River Rg
3599,1/7/2023 10:56:05,1,39,4.25,3,3,Latte Rg
3601,1/7/2023 10:56:05,1,9,12,4,17,Organic Decaf Blend
3612,1/7/2023 11:07:14,1,30,3,3,13,Columbian Medium Roast Lg
3635,1/7/2023 11:43:21,1,29,2.5,3,13,Columbian Medium Roast Rg
3636,1/7/2023 11:44:13,1,27,3.5,3,9,Brazilian Lg
3637,1/7/2023 11:44:13,1,76,3.5,1,6,Chocolate Chip Biscotti
3643,1/7/2023 11:59:07,1,32,3,3,13,Ethiopia Rg
3645,1/7/2023 12:07:17,1,28,2,3,13,Columbian Medium Roast Sm
3652,1/7/2023 12:11:26,1,72,3.25,1,2,Ginger Scone
3653,1/7/2023 12:16:21,1,29,2.5,3,13,Columbian Medium Roast Rg
3654,1/7/2023 12:17:09,1,40,3.75,3,3,Cappuccino
3655,1/7/2023 12:17:09,1,73,3.75,1,8,Almond Croissant
3670,1/7/2023 12:45:11,1,32,3,3,13,Ethiopia Rg
3863,1/8/2023 7:30:17,1,39,4.25,3,3,Latte Rg
3864,1/8/2023 7:30:17,1,64,0.8,6,15,Hazelnut syrup
3865,1/8/2023 7:30:17,1,39,4.25,3,3,Latte Rg
3866,1/8/2023 7:30:17,1,1,18,4,17,Brazilian - Organic
3871,1/8/2023 7:37:12,1,40,3.75,3,3,Cappuccino
3878,1/8/2023 7:40:35,1,60,3.75,5,11,Sustainably Grown Organic Rg
3885,1/8/2023 7:53:11,1,69,3.25,1,6,Hazelnut Biscotti
3887,1/8/2023 7:53:44,1,37,3,3,3,Espresso shot
3889,1/8/2023 7:59:01,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
3891,1/8/2023 8:00:04,1,49,3,9,5,English Breakfast Lg
3897,1/8/2023 8:07:10,1,35,3.1,3,10,Jamaican Coffee River Rg
3898,1/8/2023 8:07:10,1,6,21,4,16,Ethiopia
3900,1/8/2023 8:08:17,1,37,3,3,3,Espresso shot
3906,1/8/2023 8:12:57,1,35,3.1,3,10,Jamaican Coffee River Rg
3907,1/8/2023 8:12:57,1,71,3.75,1,8,Chocolate Croissant
3913,1/8/2023 8:17:35,1,6,21,4,16,Ethiopia
3916,1/8/2023 8:20:50,1,55,4,9,4,Morning Sunrise Chai Lg
3917,1/8/2023 8:20:50,1,77,3,1,2,Oatmeal Scone
3923,1/8/2023 8:23:30,1,42,2.5,9,7,Lemon Grass Rg
3928,1/8/2023 8:31:00,1,71,3.75,1,8,Chocolate Croissant
3929,1/8/2023 8:31:00,1,71,3.75,1,8,Chocolate Croissant
3930,1/8/2023 8:31:00,1,71,3.75,1,8,Chocolate Croissant
3935,1/8/2023 8:36:40,1,32,3,3,13,Ethiopia Rg
3938,1/8/2023 8:41:40,1,61,4.75,5,11,Sustainably Grown Organic Lg
3939,1/8/2023 8:41:40,1,70,3.25,1,2,Cranberry Scone
3946,1/8/2023 8:49:04,1,9,22.5,4,17,Organic Decaf Blend
3949,1/8/2023 8:57:11,1,38,3.75,3,3,Latte
3951,1/8/2023 8:57:28,1,55,4,9,4,Morning Sunrise Chai Lg
3953,1/8/2023 8:57:28,1,74,3.5,1,6,Ginger Biscotti
3961,1/8/2023 9:02:00,1,33,3.5,3,13,Ethiopia Lg
3963,1/8/2023 9:04:52,1,53,3,9,4,Traditional Blend Chai Lg
3964,1/8/2023 9:05:15,1,22,2,3,1,Our Old Time Diner Blend Sm
3967,1/8/2023 9:10:50,1,78,4.5,1,2,Scottish Cream Scone 
3969,1/8/2023 9:12:22,1,36,3.75,3,10,Jamaican Coffee River Lg
3970,1/8/2023 9:13:06,1,39,4.25,3,3,Latte Rg
3974,1/8/2023 9:14:13,1,43,3,9,7,Lemon Grass Lg
3975,1/8/2023 9:14:13,1,77,3,1,2,Oatmeal Scone
3981,1/8/2023 9:19:09,1,30,3,3,13,Columbian Medium Roast Lg
3982,1/8/2023 9:19:09,1,78,4.5,1,2,Scottish Cream Scone 
3987,1/8/2023 9:24:25,1,47,3,9,12,Serenity Green Tea Lg
3988,1/8/2023 9:24:25,1,79,3.75,1,2,Jumbo Savory Scone
3995,1/8/2023 9:27:09,1,37,3,3,3,Espresso shot
3996,1/8/2023 9:27:09,1,37,3,3,3,Espresso shot
3997,1/8/2023 9:27:26,1,26,3,3,9,Brazilian Rg
3998,1/8/2023 9:27:26,1,3,14.75,4,22,Espresso Roast
3999,1/8/2023 9:28:27,1,71,3.75,1,8,Chocolate Croissant
4001,1/8/2023 9:32:48,1,74,3.5,1,6,Ginger Biscotti
4004,1/8/2023 9:33:43,1,59,4.5,5,11,Dark chocolate Lg
4005,1/8/2023 9:33:43,1,79,3.75,1,2,Jumbo Savory Scone
4006,1/8/2023 9:34:26,1,41,4.25,3,3,Cappuccino Lg
4009,1/8/2023 9:38:02,1,25,2.2,3,9,Brazilian Sm
4016,1/8/2023 9:46:13,1,60,3.75,5,11,Sustainably Grown Organic Rg
4017,1/8/2023 9:46:47,1,43,3,9,7,Lemon Grass Lg
4022,1/8/2023 9:49:23,1,77,3,1,2,Oatmeal Scone
4031,1/8/2023 10:02:21,1,24,3,3,1,Our Old Time Diner Blend Lg
4032,1/8/2023 10:02:21,1,79,3.75,1,2,Jumbo Savory Scone
4035,1/8/2023 10:03:26,1,37,3,3,3,Espresso shot
4046,1/8/2023 10:10:20,1,38,3.75,3,3,Latte
4063,1/8/2023 10:22:32,1,83,14,2,23,I Need My Bean! Latte cup
4069,1/8/2023 10:27:16,1,71,3.75,1,8,Chocolate Croissant
